,date,close,diff,open,high,low,volume
3121,2009-07-01,135500,4000,137500,139000,133500,730525
3122,2009-06-30,139500,2000,139000,139500,135500,500274
3123,2009-06-29,137500,4500,142000,143500,137500,371809
3124,2009-06-26,142000,0,141000,142000,138000,394092
3125,2009-06-25,142000,4500,137500,142000,136000,550693
3126,2009-06-24,137500,2500,135000,138000,131000,480863
3127,2009-06-23,135000,6500,138500,138500,133500,537563
3128,2009-06-22,141500,3000,144500,145000,141500,332326
3129,2009-06-19,144500,3500,141500,145500,139500,380402
3130,2009-06-18,141000,0,142000,142500,138000,411121
3131,2009-06-17,141000,5000,143500,144000,139500,501222
3132,2009-06-16,146000,0,144000,146000,141500,250662
3133,2009-06-15,146000,3000,150500,151000,145000,555586
3134,2009-06-12,149000,1500,149000,149500,147000,406514
3135,2009-06-11,147500,0,147500,151000,146500,588762
3136,2009-06-10,147500,3500,144500,148000,143500,340447
3137,2009-06-09,144000,500,147000,149500,143500,682937
3138,2009-06-08,143500,500,144000,148000,141000,474414
3139,2009-06-05,144000,6500,139500,144000,138000,597650
3140,2009-06-04,137500,3000,141000,145500,137500,744636
3141,2009-06-03,140500,7500,146000,147000,140500,861536
3142,2009-06-02,148000,5000,154500,155000,145500,690496
3143,2009-06-01,153000,0,154500,155000,150000,439692
3144,2009-05-29,153000,6500,147000,155000,143000,651121
3145,2009-05-28,146500,500,145000,147500,139000,566215
3146,2009-05-27,147000,4000,152500,153000,147000,696969
3147,2009-05-26,151000,7000,148000,155500,145000,1484238
3148,2009-05-25,144000,3000,142500,148000,131000,1043842
3149,2009-05-22,141000,6500,132000,145000,131500,1268320
3150,2009-05-21,134500,1000,134500,135000,131000,429642
3151,2009-05-20,135500,1000,136500,139000,134000,434708
3152,2009-05-19,136500,5000,134000,136500,132000,624619
3153,2009-05-18,131500,1000,131000,133000,128000,429198
3154,2009-05-15,130500,2000,130500,134000,127500,900283
3155,2009-05-14,128500,6500,132500,133500,128500,669271
3156,2009-05-13,135000,1000,134000,137500,132000,642690
3157,2009-05-12,134000,1000,132000,134000,131000,469638
3158,2009-05-11,133000,1000,134000,137500,132500,456264
3159,2009-05-08,134000,2000,134000,135500,131000,505251
3160,2009-05-07,136000,3000,139000,139500,132500,870058
3161,2009-05-06,139000,1000,136000,141000,135500,868048
3162,2009-05-04,138000,3500,143000,143000,135000,987412
3163,2009-04-30,141500,2000,140500,142000,137500,994452
3164,2009-04-29,139500,11500,131000,140000,129000,1113751
3165,2009-04-28,128000,5500,135000,139000,128000,927455
3166,2009-04-27,133500,0,134500,134500,127000,787550
3167,2009-04-24,133500,1000,134500,140000,132500,994806
3168,2009-04-23,134500,8000,126500,138500,126000,1726020
3169,2009-04-22,126500,2000,127500,129000,122000,1287001
3170,2009-04-21,128500,1000,124500,129500,119500,1442081
3171,2009-04-20,127500,127500,128000,131500,119500,3990926
3172,2009-04-17,90000,0,0,0,0,0
3173,2009-04-16,90000,0,0,0,0,0
3174,2009-04-15,90000,0,0,0,0,0
3175,2009-04-14,90000,0,0,0,0,0
3176,2009-04-13,90000,0,0,0,0,0
3177,2009-04-10,90000,0,0,0,0,0
3178,2009-04-09,90000,0,0,0,0,0
3179,2009-04-08,90000,0,0,0,0,0
3180,2009-04-07,90000,0,0,0,0,0
3181,2009-04-06,90000,0,0,0,0,0
3182,2009-04-03,90000,0,0,0,0,0
3183,2009-04-02,90000,0,0,0,0,0
3184,2009-04-01,90000,0,0,0,0,0
3185,2009-03-31,90000,0,0,0,0,0
3186,2009-03-30,90000,0,0,0,0,0
3187,2009-03-27,90000,1500,88500,91000,87200,2193431
3188,2009-03-26,88500,1500,89600,89700,86700,1155089
3189,2009-03-25,90000,0,89900,90600,88200,597796
3190,2009-03-24,90000,4900,85900,90200,85200,997053
3191,2009-03-23,85100,1100,84900,85900,84600,541549
3192,2009-03-20,84000,1000,83000,84700,82900,320749
3193,2009-03-19,83000,800,84100,85100,82000,724541
3194,2009-03-18,83800,3600,87400,87800,83800,1099830
3195,2009-03-17,87400,400,87000,88200,84700,736910
3196,2009-03-16,87000,1000,85000,87000,84500,387193
3197,2009-03-13,86000,1000,85200,88500,84700,429740
3198,2009-03-12,85000,200,84500,85600,82500,499301
3199,2009-03-11,85200,1600,85100,86900,84200,378715
3200,2009-03-10,83600,2100,81000,85600,80900,433603
3201,2009-03-09,81500,900,82400,83500,80400,379635
3202,2009-03-06,82400,1000,79000,82400,78700,401743
3203,2009-03-05,81400,100,81900,82900,80300,399715
3204,2009-03-04,81300,2700,79100,83500,76600,572792
3205,2009-03-03,78600,500,76600,79600,75400,560691
3206,2009-03-02,79100,5400,83000,83000,78300,435134
3207,2009-02-27,84500,900,85400,86000,82900,499260
3208,2009-02-26,85400,400,86000,88300,84000,447061
3209,2009-02-25,85000,1900,85000,86600,84000,555085
3210,2009-02-24,83100,500,80800,84000,80600,385129
3211,2009-02-23,83600,1100,82100,84500,81000,268622
3212,2009-02-20,82500,300,82200,83200,78700,398679
3213,2009-02-19,82800,1200,83200,85500,81600,455130
3214,2009-02-18,84000,1800,84500,86800,82500,444826
3215,2009-02-17,85800,2000,86800,90800,85500,587002
3216,2009-02-16,87800,2600,84600,88900,84100,636455
3217,2009-02-13,85200,1100,83100,85800,82100,406853
3218,2009-02-12,84100,400,83500,84400,81600,530305
3219,2009-02-11,84500,1700,81400,86200,81100,573330
3220,2009-02-10,82800,600,84900,85900,82800,674170
3221,2009-02-09,83400,1000,83100,83800,81500,318085
3222,2009-02-06,82400,800,82500,83300,81500,473717
3223,2009-02-05,81600,2400,78300,82900,78000,746823
3224,2009-02-04,79200,500,79600,80100,78200,550325
3225,2009-02-03,78700,1100,79500,79500,77000,636241
3226,2009-02-02,79800,700,79500,81300,78300,469153
3227,2009-01-30,80500,200,79200,80700,78400,467385
3228,2009-01-29,80700,1000,81100,83600,80400,657735
3229,2009-01-28,79700,5100,76900,80000,76600,422395
3230,2009-01-23,74600,100,74400,76700,73600,316714
3231,2009-01-22,74700,700,77000,77100,73700,458812
3232,2009-01-21,75400,1600,74300,76600,73800,260147
3233,2009-01-20,77000,1900,77500,77800,76200,274193
3234,2009-01-19,78900,600,80000,80700,78600,376376
3235,2009-01-16,79500,3800,77000,80100,76000,416731
3236,2009-01-15,75700,4200,77400,78500,75700,449471
3237,2009-01-14,79900,1100,81000,81900,79600,711349
3238,2009-01-13,78800,800,78100,81500,77100,536673
3239,2009-01-12,78000,300,77600,80100,76700,649497
3240,2009-01-09,77700,200,78000,79400,76700,371383
3241,2009-01-08,77900,3100,79800,81300,76700,788946
3242,2009-01-07,81000,1800,78800,81900,78100,415342
3243,2009-01-06,79200,800,79500,82000,78500,614969
3244,2009-01-05,78400,3300,76200,79200,76000,493271
3245,2009-01-02,75100,4100,72500,76000,72300,521456
3246,2008-12-30,71000,300,71000,74700,71000,492437
3247,2008-12-29,70700,600,70400,71200,67700,307376
3248,2008-12-26,71300,400,70900,71500,69400,440969
3249,2008-12-24,70900,2300,73200,73500,69800,320025
3250,2008-12-23,73200,1800,73500,74800,72000,278977
3251,2008-12-22,75000,1000,74000,75500,72100,367999
3252,2008-12-19,74000,200,73000,74900,72600,395988
3253,2008-12-18,73800,0,74500,75400,72200,356300
3254,2008-12-17,73800,600,76600,78300,71200,560967
3255,2008-12-16,74400,2900,70900,76600,70200,1051913
3256,2008-12-15,71500,4700,68000,72300,68000,636589
3257,2008-12-12,66800,4000,68900,70300,66800,810445
3258,2008-12-11,70800,2100,68400,70800,67300,990475
3259,2008-12-10,68700,5700,63700,71200,63600,1239152
3260,2008-12-09,63000,1200,65500,65800,62700,711494
3261,2008-12-08,64200,4200,60500,64500,59500,935159
3262,2008-12-05,60000,600,59000,60300,58100,680353
3263,2008-12-04,59400,1000,61900,61900,57200,607276
3264,2008-12-03,60400,2600,64500,64500,60000,695604
3265,2008-12-02,63000,4000,64500,66200,61900,536880
3266,2008-12-01,67000,2500,68800,69400,67000,438169
3267,2008-11-28,69500,2700,66800,69500,65700,571242
3268,2008-11-27,66800,3300,66000,67000,64200,584769
3269,2008-11-26,63500,5000,59300,63700,59000,729092
3270,2008-11-25,58500,500,60400,62500,57400,747929
3271,2008-11-24,58000,1900,59800,60500,56300,529301
3272,2008-11-21,59900,4700,54100,62300,53600,923267
3273,2008-11-20,55200,6200,57000,59200,55200,707665
3274,2008-11-19,61400,600,62500,62900,59400,1024111
3275,2008-11-18,62000,4800,65000,67000,62000,928945
3276,2008-11-17,66800,3300,69200,69900,66600,784143
3277,2008-11-14,70100,1500,73900,74200,69800,665048
3278,2008-11-13,71600,1900,69900,71600,66600,622717
3279,2008-11-12,73500,1400,72300,74200,72300,573456
3280,2008-11-11,74900,100,73000,75300,70800,698554
3281,2008-11-10,75000,4700,71500,75500,70600,1096447
3282,2008-11-07,70300,500,68000,71700,66500,797075
3283,2008-11-06,70800,5000,72300,73700,68000,581069
3284,2008-11-05,75800,1700,76400,80300,73000,1150508
3285,2008-11-04,74100,3000,76800,77200,73400,588451
3286,2008-11-03,77100,100,76800,79500,76100,688674
3287,2008-10-31,77000,2000,72900,79800,71200,1066064
3288,2008-10-30,75000,9000,71500,75400,66600,975125
3289,2008-10-29,66000,4300,72000,75400,60200,1313503
3290,2008-10-28,70300,6400,61200,71800,60700,955307
3291,2008-10-27,63900,4900,56100,63900,56100,902405
3292,2008-10-24,59000,5800,64800,65800,55100,995341
3293,2008-10-23,64800,7300,64500,68200,61600,1026102
3294,2008-10-22,72100,5000,78000,78600,68000,751626
3295,2008-10-21,77100,900,79000,80800,77100,510934
3296,2008-10-20,78000,3100,75200,79200,73100,583004
3297,2008-10-17,74900,800,77400,77900,73000,907592
3298,2008-10-16,75700,7300,78500,78800,74300,614997
3299,2008-10-15,83000,800,82000,83000,81100,472177
3300,2008-10-14,83800,2800,84100,85700,82400,965844
3301,2008-10-13,81000,200,82700,83700,78300,668940
3302,2008-10-10,80800,2900,80100,81400,73600,1028961
3303,2008-10-09,83700,3200,80000,84500,80000,612046
3304,2008-10-08,80500,4300,81900,83200,80300,591189
3305,2008-10-07,84800,1200,85800,86700,84100,737899
3306,2008-10-06,86000,3500,87100,87100,83600,650334
3307,2008-10-02,89500,4700,95000,95300,89000,935284
3308,2008-10-01,94200,2300,92100,94200,91600,550488
3309,2008-09-30,91900,300,87200,94100,86800,1173251
3310,2008-09-29,92200,1400,95500,95500,91000,706084
3311,2008-09-26,93600,3900,96600,97000,92900,636995
3312,2008-09-25,97500,100,97400,98400,95000,417535
3313,2008-09-24,97400,700,97100,98800,96700,403406
3314,2008-09-23,96700,2500,94000,97600,93100,670428
3315,2008-09-22,94200,1200,93700,96000,93700,814155
3316,2008-09-19,93000,3100,93500,94200,92200,812470
3317,2008-09-18,89900,1700,86300,91400,85000,1072426
3318,2008-09-17,88200,3600,86400,90000,85400,975859
3319,2008-09-16,84600,6800,84000,87000,82400,1009510
3320,2008-09-12,91400,3400,89100,91400,88000,936789
3321,2008-09-11,88000,1900,89800,89800,87200,647064
3322,2008-09-10,89900,600,88500,90300,86600,722796
3323,2008-09-09,89300,400,89100,91000,88100,691169
3324,2008-09-08,88900,4900,85700,89000,85300,1071279
3325,2008-09-05,84000,5900,87000,87600,82600,1963328
3326,2008-09-04,89900,4700,94300,94300,89800,1153719
3327,2008-09-03,94600,1600,93500,96600,92400,520222
3328,2008-09-02,93000,1800,92000,94400,90600,490925
3329,2008-09-01,91200,3900,92700,93700,90500,723311
3330,2008-08-29,95100,700,97400,98700,93400,614137
3331,2008-08-28,95800,1100,98000,98800,95500,329805
3332,2008-08-27,96900,0,96400,97600,91700,840662
3333,2008-08-26,96900,2900,97000,99600,95200,804129
3334,2008-08-25,99800,1700,102500,103000,99700,400796
3335,2008-08-22,101500,4500,105000,105500,99100,964632
3336,2008-08-21,106000,1000,108000,108500,105500,460184
3337,2008-08-20,107000,1000,104500,108000,104000,629857
3338,2008-08-19,106000,0,105000,106000,102500,327663
3339,2008-08-18,106000,3000,105000,108000,104500,422939
3340,2008-08-14,103000,500,103500,105000,102000,363661
3341,2008-08-13,103500,500,104000,106500,103500,675491
3342,2008-08-12,103000,1000,104000,106000,102000,668338
3343,2008-08-11,104000,4500,111000,111500,103000,947651
3344,2008-08-08,108500,2000,105500,111000,105500,692887
3345,2008-08-07,106500,3000,104000,109500,103500,1064687
3346,2008-08-06,103500,3000,105000,105000,102500,382615
3347,2008-08-05,100500,2000,102500,104000,98800,771685
3348,2008-08-04,102500,4000,106500,107000,101500,439895
3349,2008-08-01,106500,2500,103500,107500,102500,678678
3350,2008-07-31,104000,1000,104000,105500,102000,443526
3351,2008-07-30,103000,2500,103500,105000,101000,671673
3352,2008-07-29,100500,0,99000,101500,97600,454730
3353,2008-07-28,100500,500,102000,103000,99900,393842
3354,2008-07-25,101000,500,98500,102000,98000,592967
3355,2008-07-24,100500,1100,99400,100500,97900,686915
3356,2008-07-23,99400,4400,97000,99400,97000,809699
3357,2008-07-22,95000,1300,95400,97000,94000,555890
3358,2008-07-21,93700,3000,90700,94000,90400,1008280
3359,2008-07-18,90700,2300,94000,94700,88500,1045326
3360,2008-07-17,93000,4000,101000,101500,92200,1839733
3361,2008-07-16,97000,1800,97000,98200,92300,919081
3362,2008-07-15,95200,2100,97100,98700,93800,674336
3363,2008-07-14,97300,1000,98000,101000,97300,513056
3364,2008-07-11,98300,3800,95500,99000,94200,597655
3365,2008-07-10,94500,1300,93400,96400,92700,842486
3366,2008-07-09,95800,2000,96000,98700,94300,724475
3367,2008-07-08,93800,1000,94800,95300,89800,697754
3368,2008-07-07,94800,4600,88600,95100,88600,662149
3369,2008-07-04,90200,2900,93000,95100,89200,885239
3370,2008-07-03,93100,6800,97000,97400,93100,1200153
3371,2008-07-02,99900,3100,103000,104500,94900,997428
3372,2008-07-01,103000,3000,101000,103500,100000,551187
3373,2008-06-30,100000,900,99100,102000,99100,596168
3374,2008-06-27,99100,3400,98500,101500,98200,762587
3375,2008-06-26,102500,2000,102500,104500,100500,794970
3376,2008-06-25,104500,1000,106000,107500,100000,861474
3377,2008-06-24,105500,2000,106500,108000,103500,605690
3378,2008-06-23,107500,4500,109500,111000,107000,674405
3379,2008-06-20,112000,4000,107500,114500,106000,1179792
3380,2008-06-19,108000,1500,108000,111000,106500,499185
3381,2008-06-18,109500,2500,105000,109500,103500,582590
3382,2008-06-17,107000,500,107500,110000,105500,810640
3383,2008-06-16,106500,1500,105000,107000,103000,567596
3384,2008-06-13,105000,2500,109000,110000,101500,831237
3385,2008-06-12,107500,500,106500,109000,104000,919822
3386,2008-06-11,108000,7000,103000,109000,103000,942915
3387,2008-06-10,101000,2500,105500,106500,101000,752484
3388,2008-06-09,103500,3500,96900,106000,96100,1000042
3389,2008-06-05,100000,1500,99400,101000,98800,532006
3390,2008-06-04,98500,5000,92800,99400,92700,606342
3391,2008-06-03,93500,3800,96400,96500,92800,404708
3392,2008-06-02,97300,600,97100,98300,96100,295407
3393,2008-05-30,97900,0,98600,98900,94700,503233
3394,2008-05-29,97900,2200,96100,99700,96100,443505
3395,2008-05-28,95700,1300,96100,97400,94500,474527
3396,2008-05-27,97000,2800,93600,97000,90500,726841
3397,2008-05-26,94200,4400,96400,97000,92400,756368
3398,2008-05-23,98600,4900,102500,103000,96600,1166816
3399,2008-05-22,103500,500,101000,105000,100000,513959
3400,2008-05-21,103000,2000,98900,103000,98800,614179
3401,2008-05-20,101000,500,103000,105500,99700,817880
3402,2008-05-19,101500,4000,103500,107000,100000,788202
3403,2008-05-16,105500,4000,109000,110000,101500,838860
3404,2008-05-15,109500,1500,107500,111000,106000,675974
3405,2008-05-14,108000,7000,101000,109000,100000,856165
3406,2008-05-13,101000,3500,104500,104500,99500,770941
3407,2008-05-09,104500,4000,108500,109000,101500,567700
3408,2008-05-08,108500,1000,104500,111000,104000,568644
3409,2008-05-07,107500,2000,106000,107500,102000,540301
3410,2008-05-06,105500,4500,101500,107500,101000,898989
3411,2008-05-02,101000,1000,100000,101000,98500,740289
3412,2008-04-30,100000,1500,99000,101000,97700,765716
3413,2008-04-29,98500,2500,96600,99900,96600,771082
3414,2008-04-28,96000,1000,97000,97800,95400,327548
3415,2008-04-25,97000,1400,95900,98400,95900,441229
3416,2008-04-24,95600,1100,98500,99100,94100,597187
3417,2008-04-23,96700,5000,91500,98300,91300,1168799
3418,2008-04-22,91700,2600,93800,94900,91100,713793
3419,2008-04-21,94300,400,95800,96900,94000,912748
3420,2008-04-18,94700,2700,94500,96600,91900,1487554
3421,2008-04-17,92000,6100,87500,92700,85300,1742422
3422,2008-04-16,85900,4400,81900,86000,81900,824096
3423,2008-04-15,81500,700,82200,82900,79500,530110
3424,2008-04-14,82200,4100,84300,85200,81300,536537
3425,2008-04-11,86300,400,85900,86300,85000,402783
3426,2008-04-10,85900,1900,83500,85900,82000,611179
3427,2008-04-08,84000,1000,83300,85400,81700,890389
3428,2008-04-07,83000,4800,78400,84000,78300,1509032
3429,2008-04-04,78200,300,77600,79100,76600,934654
3430,2008-04-03,77900,4800,73000,78200,73000,1086928
3431,2008-04-02,73100,400,74100,74700,72100,795979
3432,2008-04-01,72700,1300,74500,75600,72600,723573
3433,2008-03-31,74000,200,74800,75400,73400,504300
3434,2008-03-28,74200,1800,75000,76400,73700,1054805
3435,2008-03-27,76000,2000,77800,77900,75500,370420
3436,2008-03-26,78000,600,78100,79300,76200,362536
3437,2008-03-25,77400,1100,79600,80000,77400,453952
3438,2008-03-24,78500,900,77600,78500,76700,287604
3439,2008-03-21,77600,600,77900,78200,75700,255522
3440,2008-03-20,77000,2100,75500,77200,74900,442641
3441,2008-03-19,74900,1600,75100,76200,74000,316577
3442,2008-03-18,73300,2500,72600,74300,71600,381371
3443,2008-03-17,70800,2200,71000,71700,69600,399892
3444,2008-03-14,73000,2400,76500,76500,70500,706686
3445,2008-03-13,75400,600,75100,76800,73200,708195
3446,2008-03-12,74800,2900,74300,75300,72800,594238
3447,2008-03-11,71900,100,71800,72300,70200,672546
